"","census_tract_code","year","arrests_B","arrests_W","arrests_total","state","county","ct_pop","ct_white","ct_black","pct_white","pct_black","w_ar_pct","b_ar_pct","t_ar_pct","wt_ar_pct","bt_ar_pct","tt_ar_pct","ww_ar_pct","bb_ar_pct","ttt_ar_pct","est_tot","sir_tot","est_b","sir_b","est_w","sir_w"
"273",12006,2012,3,52,55,37,129,3578,3205,324,0.895751817,0.090553382,94.3738656987296,5.44464609800363,100,1.45328526312848,0.0838433805651044,1.53712864369358,1.62241427724564,0.925640234495526,1.53712864369358,122.248757597894,0.449534601575282,0.00355074834860804,28.9713019736021,0.209533968732333,167.994486075183
"274",12006,2013,19,57,76,37,129,3720,3396,280,0.912903226,0.075268817,74.9014454664915,24.9671484888305,100,1.53221687589043,0.510738958630144,2.04295583452058,1.67839580695504,6.78329168154231,2.04295583452058,127.100441102338,0.597482204789328,0.0194350793340092,159.082240376507,0.227221121980336,174.19413409207
"275",12006,2014,3,49,52,37,129,3949,3412,429,0.864016207,0.108635097,94.0499040307102,5.75815738963532,100,1.24078904054088,0.0759666759514826,1.31675571649237,1.43606576595059,0.699137730132836,1.31675571649237,134.924634922885,0.385114909066024,0.00470109878552209,28.6529944269776,0.209880778236057,158.125328969819
"276",12006,2015,10,37,48,37,129,4002,3499,272,0.874312844,0.067966017,76.9230769230769,20.7900207900208,100,0.924514629819345,0.249868818870093,1.19937033057645,1.0574147637964,3.67511944138184,1.19937033057645,136.735474540741,0.350786228213859,0.00993683663124805,90.9613220320516,0.185086757581537,129.785053202332
"277",12006,2016,23,46,70,37,129,4184,3652,245,0.872848948,0.058556405,65.620542082739,32.8102710413695,100,1.09940010994001,0.549700054970006,1.67300016730002,1.25954930040251,9.38392492860057,1.67300016730002,142.953829454888,0.489326292534341,0.0205868905333828,190.733834318688,0.210408977588233,148.191590196275
"278",12006,2017,19,43,63,37,129,4387,3792,279,0.864372008,0.063596991,68.1458003169572,30.1109350237718,100,0.980146338127692,0.43308791684712,1.4360283558615,1.13393634134121,6.80759584378359,1.4360283558615,149.889686859128,0.420028878779981,0.0193656931171794,159.174713469372,0.207164793860295,139.990001652199
"279",12006,2018,7,45,52,37,129,4536,3831,299,0.84457672,0.065917108,86.3723608445298,13.4357005758157,100,0.992041621657371,0.154317585591147,1.14635920724852,1.17459737412231,2.3403543965229,1.14635920724852,154.98053786027,0.335309644378799,0.00764599590402206,65.027964498013,0.21330260571775,143.631106727979
"280",12007,2010,13,23,37,37,129,3611,3523,24,0.975630019,0.006646358,61.9946091644205,35.0404312668464,100,0.636925036692421,0.360001107695716,1.02461853728781,0.652834151741364,53.9419087136929,1.02461853728781,123.376261510898,0.299652739297863,0.00114414219646086,128.529440437084,0.153254547923264,90.817717543888
"281",12007,2011,14,46,60,37,129,3588,3456,67,0.963210702,0.018673356,76.5391014975042,23.2945091514143,100,1.28201555140604,0.390178646080098,1.67219419748613,1.33098000636556,20.8643815201192,1.67219419748613,122.59042545032,0.489035715539967,0.00343060063630813,135.35646040796,0.204483575872153,151.075472193333
"282",12007,2012,5,32,38,37,129,3777,3480,80,0.921366164,0.021180831,83.989501312336,13.1233595800525,100,0.847210823118265,0.132376691112229,1.00606285245294,0.919513807074509,6.24219725343321,1.00606285245294,129.047947861164,0.294236189032214,0.00146258841264787,49.2792474371443,0.173188963663276,117.135039318214
"283",12007,2013,20,23,43,37,129,3714,3472,69,0.934841142,0.018578352,53.3642691415313,46.4037122969838,100,0.619261732317385,0.538488462884683,1.15775019520207,0.662423317300769,28.9435600578871,1.15775019520207,126.895440390883,0.338594833544017,0.00504693429782609,190.391086933547,0.152483641067345,91.0950107609751
"284",12007,2014,16,40,57,37,129,4132,3878,75,0.938528558,0.018151016,70.0525394045534,28.0210157618214,100,0.968030783378911,0.387212313351565,1.37944386631495,1.03143291818158,21.3049267643142,1.37944386631495,141.177156622274,0.403462253649386,0.00438813042855849,153.274131209296,0.201948981344843,132.472710528266
"285",12007,2015,5,33,38,37,129,4260,4048,62,0.950234742,0.014553991,86.6141732283465,13.1233595800525,100,0.774629703528086,0.117368136898195,0.891997840426281,0.815197253032287,8.05152979066023,0.891997840426281,145.550505133323,0.260898511578908,0.00113391685924385,49.4393983272585,0.187794855442149,114.665010079145
"286",12007,2016,12,28,40,37,129,4096,3870,94,0.944824219,0.022949219,69.8254364089776,29.925187032419,100,0.683577061106907,0.292961597617246,0.976538658724152,0.723495516911708,12.7523910733262,0.976538658724152,139.947152353542,0.2856180888207,0.0041237324233757,115.247501416939,0.171217071991922,103.238338922979
"287",12007,2017,6,34,40,37,129,4154,4010,144,0.965334617,0.034665383,84.788029925187,14.9625935162095,100,0.818468500999013,0.144435617823355,0.962904118822368,0.847859155632029,4.16377515614157,0.962904118822368,141.928825897611,0.281632969555323,0.0031574380563679,58.1635227963052,0.189606190809239,117.400805227936
"288",12007,2018,12,42,55,37,129,4413,4116,297,0.932698844,0.067301156,76.2250453720508,21.7785843920145,100,0.951711948516915,0.271917699576262,1.2462894563912,1.02038337260999,4.03904409289801,1.2462894563912,150.778023275435,0.364532877658365,0.0130197758021777,106.17610869273,0.213615897532086,133.921782443133
"289",12008,2010,1,28,29,37,129,5549,4240,567,0.76410164,0.102180573,96.2199312714776,3.43642611683849,100,0.504586329314664,0.0180209403326666,0.52260726964733,0.660361783920191,0.176335743255158,0.52260726964733,189.591491310987,0.152879814479693,0.00207099597706019,9.79710240335799,0.178025763404808,100.710091241551
"290",12008,2011,5,25,31,37,129,5578,4345,525,0.77895303,0.094119756,80.3858520900321,16.0771704180064,100,0.448181280364282,0.0896362560728563,0.555744787651709,0.575360751190997,0.952199581032184,0.555744787651709,190.582328083022,0.162574058706179,0.0095880795940249,45.625400303781,0.171391035371941,92.118002224125
"291",12008,2012,18,27,45,37,129,5689,4194,670,0.737212164,0.117771137,59.8669623059867,39.9113082039911,100,0.474591763196288,0.316394508797525,0.790986271993813,0.643761474452207,2.6861662438442,0.790986271993813,194.374841244946,0.2313923986873,0.0440485615872061,124.957860055429,0.174422874679462,98.3882995597111
"292",12008,2013,5,29,34,37,129,5653,4354,591,0.770210508,0.104546259,85.0439882697947,14.6627565982405,100,0.512992871168032,0.0884470467531089,0.60143991792114,0.666038905858846,0.845880561664693,0.60143991792114,193.144836976214,0.175942604894458,0.010793208623173,45.1291199355537,0.182985132735965,102.478881910231
"293",12008,2014,4,23,27,37,129,5266,4239,584,0.804975313,0.110900114,84.8708487084871,14.760147601476,100,0.436755853477906,0.075957539735288,0.512713393213194,0.542567997924088,0.684814244136278,0.512713393213194,179.922291087342,0.149981426394026,0.00853231352636822,36.8553831576454,0.164077475547531,87.0956523357868
"294",12008,2015,11,24,35,37,129,5544,4577,592,0.825577201,0.106782107,68.3760683760684,31.3390313390313,100,0.432892624591908,0.198409119604625,0.631301744196533,0.524349478927705,1.85779429150481,0.631301744196533,189.420657384775,0.184676438352265,0.0237852299386188,88.8635906356078,0.172194736986691,88.1721677123149
"295",12008,2016,5,27,32,37,129,5514,4522,780,0.820094305,0.141458107,84.1121495327103,15.5763239875389,100,0.489653796630456,0.0906766290056401,0.580330425636096,0.597067734017381,0.640943468786053,0.580330425636096,188.395653827498,0.169765187420634,0.0142442599339151,43.7658750023175,0.180243122860208,96.3449155306062
"296",12008,2017,3,29,36,37,129,5625,4628,749,0.822755556,0.133155556,80.3324099722992,8.31024930747922,100,0.515546390286395,0.0533323852020408,0.63998862242449,0.62660703096303,0.40048057669203,0.63998862242449,192.188166989422,0.187219008655797,0.00820692868849825,27.724657157919,0.188207320184497,100.622010507698
"297",12008,2018,4,16,20,37,129,5994,4854,894,0.80980981,0.149149149,79.6019900497512,19.9004975124378,100,0.266929146994545,0.0667322867486362,0.333661433743181,0.329618260851651,0.447377250866793,0.333661433743181,204.795710743928,0.0976106328794521,0.0130606771510458,35.3792326456361,0.15104257758655,63.7342085705911
"298",12009,2010,20,42,62,37,129,6972,5755,787,0.825444636,0.112880092,67.6328502415459,32.2061191626409,100,0.602400998264511,0.286857618221196,0.889258616485707,0.729787492832444,2.54097319273282,0.889258616485707,238.210826711156,0.260164428346124,0.0574883065965111,126.993555472283,0.258856891690413,117.038298476468
"299",12009,2011,15,54,69,37,129,7020,5805,934,0.826923077,0.133048433,78.1476121562952,21.7076700434153,100,0.769219811683594,0.213672169912109,0.982891981595704,0.930216533737576,1.60582378760304,0.982891981595704,239.850832402799,0.287558910752898,0.0511686830057817,99.226901377624,0.306019040939294,132.998688620797
"300",12009,2012,18,34,53,37,129,7197,5905,889,0.820480756,0.12352369,64.030131826742,33.8983050847458,100,0.472412499478957,0.250100735018271,0.736407719776021,0.575773483937613,2.02451917669553,0.736407719776021,245.898353390733,0.215448596583966,0.0584443756263019,113.604537421093,0.23195020506911,102.425000740462
"301",12009,2013,13,40,54,37,129,7079,6142,704,0.867636672,0.099449075,73.9371534195933,24.0295748613678,100,0.565043578986029,0.18363916317046,0.76280883163114,0.65124306019114,1.84632864649908,0.76280883163114,241.86667273211,0.223171230113104,0.033426992553033,97.431559771033,0.261465882343972,110.66051307696
"302",12009,2014,9,15,24,37,129,7090,6320,559,0.891396333,0.078843441,62.2406639004149,37.344398340249,100,0.211562601373746,0.126937560824248,0.338500162197994,0.237338016803532,1.60972992309068,0.338500162197994,242.242507369779,0.0990333898104784,0.0183760265508185,76.0289077293562,0.162304455499878,57.1854563866032
"303",12009,2015,10,45,55,37,129,6957,6312,390,0.907287624,0.056058646,81.6696914700544,18.1488203266788,100,0.646821232985008,0.143738051774446,0.790559284759454,0.712916462033238,2.56344527044348,0.790559284759454,237.698324932518,0.231288424826407,0.0142460858869896,87.5303510169429,0.286676771045133,116.376269198616
"304",12009,2016,30,32,62,37,129,7038,6474,225,0.919863598,0.031969309,51.5297906602254,48.3091787439614,100,0.454668163282704,0.426251403077535,0.880919566360239,0.494277196830447,13.3274100399822,0.880919566360239,240.465834537165,0.257725707889004,0.0246613222237479,240.652027949412,0.236154900621365,95.1942093982554
"305",12009,2017,12,24,36,37,129,7154,6725,98,0.940033548,0.01369863,66.4819944598338,33.2409972299169,100,0.335471967123747,0.167735983561874,0.503207950685621,0.356872016772985,12.2324159021407,0.503207950685621,244.429181625303,0.147221692563318,0.00429902391852451,115.053809222357,0.206075206071355,78.4121010912753
"306",12009,2018,0,30,30,37,129,7402,6817,189,0.920967306,0.02553364,99.6677740863787,0,100,0.40529039056484,0,0.40529039056484,0.44006982441214,0,0.40529039056484,252.902544365458,0.118575882607194,0,0,0.234407906073708,89.7107976669297
"307",12010,2010,3,29,32,37,129,4878,4709,125,0.965354654,0.025625256,90.3426791277259,9.34579439252336,100,0.594493757815543,0.0614993542567803,0.655993112072323,0.615828926971183,2.39808153477218,0.655993112072323,166.665578413227,0.191886121251638,0.00137056037769474,29.5943910028943,0.189751105525122,100.085899404742
"308",12010,2011,2,33,36,37,129,4753,4617,77,0.971386493,0.016200295,91.4127423822715,5.54016620498615,100,0.694283730617912,0.0420778018556311,0.757400433401359,0.714734357063958,2.59403372243839,0.757400433401359,162.394730257907,0.221545646082565,0.000563123928165545,19.8880058800544,0.200135280023207,109.950419682246
"309",12010,2012,0,21,21,37,129,4782,4525,101,0.946256796,0.02112087,99.5260663507109,0,100,0.439137617364756,0,0.439137617364756,0.464078141919516,0,0.439137617364756,163.385567029941,0.128451706052768,0,0,0.162452721984699,80.0144111335384
"310",12010,2013,3,20,23,37,129,5113,4774,162,0.933698416,0.031683943,86.5800865800866,12.987012987013,100,0.391152138624318,0.0586728207936477,0.449824959417966,0.418927127626149,1.85070943861814,0.449824959417966,174.69477294523,0.131582882099151,0.00177592196022636,29.4765200080662,0.162751686629846,76.1174942643667
"311",12010,2014,2,28,30,37,129,5086,4696,163,0.923318915,0.032048761,93.0232558139535,6.64451827242525,100,0.550520044828061,0.0393228603448615,0.589842905172922,0.596239432720768,1.22624156958921,0.589842905172922,173.77226974368,0.172540451931901,0.00119125178578211,19.7645543928434,0.186417015524474,97.7595550624941
"312",12010,2015,1,9,10,37,129,5252,4849,176,0.923267327,0.033511043,89.1089108910891,9.9009900990099,100,0.171360027417604,0.0190400030464005,0.190400030464005,0.185601451815801,0.56785917092561,0.190400030464005,179.443956093946,0.055696667365219,0.000643100672827189,9.93610086846213,0.128681875460622,39.3559829867224
"313",12010,2016,2,13,15,37,129,5155,4720,182,0.915615907,0.035305529,86.0927152317881,13.2450331125828,100,0.252177455335493,0.0387965315900758,0.290973986925569,0.275417893688693,1.09829763866008,0.290973986925569,176.129777925417,0.0851161487949454,0.00133002421944158,19.7374866472821,0.140327235173122,54.0929120689769
"314",12010,2017,1,8,9,37,129,5471,5001,185,0.914092488,0.033814659,87.9120879120879,10.989010989011,100,0.146222880225183,0.0182778600281479,0.164500740253331,0.159964807742297,0.540248514316586,0.164500740253331,186.926482062067,0.0481215275011868,0.00067596782816759,9.93285708170978,0.126294167277981,35.3522147575848
"315",12010,2018,0,5,5,37,129,5362,4788,217,0.892950392,0.040469974,98.0392156862745,0,100,0.0932470487309077,0,0.0932470487309077,0.104425555021825,0,0.0932470487309077,183.202302470628,0.0272773442155817,0,0,0.11573392632917,23.176697727046
"316",12101,2010,13,45,58,37,129,7735,6605,461,0.853910795,0.059599224,77.4526678141136,22.3752151462995,100,0.581763648821605,0.168065054104019,0.749828702925625,0.681291729118408,2.8193450444589,0.749828702925625,264.280083851232,0.21938112415698,0.0218906210285521,106.652996680974,0.295342079566263,113.825475014879
"317",12101,2011,2,40,42,37,129,7983,6644,549,0.832268571,0.068771139,95.0118764845606,4.75059382422803,100,0.501058486051784,0.0250529243025892,0.526111410354374,0.602037898285697,0.364232380258605,0.526111410354374,272.753446591388,0.15392878677064,0.00401052333275877,19.2288235451084,0.274662651028408,106.762710107891
"318",12101,2012,12,37,49,37,129,8267,6875,541,0.831619693,0.06544091,75.3564154786151,24.4399185336049,100,0.447557184502425,0.145153681460246,0.592710865962671,0.538173990196506,2.21770467566069,0.592710865962671,282.456813600276,0.173416451635524,0.023712557006255,96.9990459367295,0.267180122616909,100.767982036444
"319",12101,2013,4,23,27,37,129,8102,6677,478,0.824117502,0.058997778,84.8708487084871,14.760147601476,100,0.283877019538144,0.0493699164414164,0.333246935979561,0.344460918662294,0.836645053336122,0.333246935979561,276.819294035253,0.097501331909949,0.00698390531922042,37.3888015030367,0.200929846424576,76.4297734946162
"320",12101,2014,6,28,34,37,129,8381,6789,752,0.810046534,0.089726763,82.1114369501466,17.5953079178886,100,0.334085024638771,0.0715896481368794,0.40567467277565,0.4124258001797,0.797766254487435,0.40567467277565,286.351827117929,0.118693604932052,0.0164795916876773,51.5111695797158,0.22493212667899,86.17184236652
"321",12101,2015,9,25,35,37,129,8463,6638,797,0.78435543,0.094174643,71.2250712250712,25.6410256410256,100,0.295400030721603,0.106344011059777,0.413560043010244,0.376613790090538,1.1290929619872,0.413560043010244,289.153503507819,0.121001127300275,0.026198409521834,71.3162712121414,0.209065575453379,80.8889827452527
"322",12101,2016,8,44,52,37,129,8561,6853,770,0.800490597,0.089942764,84.4529750479847,15.3550863723608,100,0.513952646272091,0.0934459356858348,0.607398581957926,0.642045205819264,1.03882612647708,0.607398581957926,292.50184846159,0.177715897125736,0.0224986634023495,65.3068350119366,0.298172615574579,110.504837045376
"323",12101,2017,5,12,17,37,129,9000,7088,830,0.787555556,0.092222222,70.1754385964912,29.2397660818713,100,0.133331851868313,0.0555549382784636,0.188886790146776,0.16929783722013,0.602337067823154,0.188886790146776,307.501067183076,0.055266388233569,0.0151572364711485,43.4188953575028,0.15590040803515,46.8932429304752
"324",12101,2018,9,21,30,37,129,9076,7272,967,0.801234024,0.106544733,69.7674418604651,29.9003322259136,100,0.231376912991263,0.0991615341391126,0.330538447130375,0.288774906835715,0.930617309481956,0.330538447130375,310.097742861511,0.0967125025580655,0.0317858259297023,68.2926250718405,0.200365171939832,69.9148968050352
"325",12103,2010,0,3,3,37,129,4312,4051,153,0.939471243,0.035482375,96.7741935483871,0,100,0.0695716704158067,0,0.0695716704158067,0.0740539606526622,0,0.0695716704158067,147.327177965936,0.0203490295438822,0,0,0.107987265381103,14.4239600174702
"326",12103,2011,0,4,4,37,129,4169,3958,182,0.949388343,0.043655553,97.5609756097561,0,100,0.0959439687222662,0,0.0959439687222662,0.101058588716809,0,0.0959439687222662,142.441327676249,0.0280620369208649,0,0,0.110405205205153,19.0109365217455
"327",12103,2012,0,1,1,37,129,4246,3926,279,0.924634951,0.065708902,90.9090909090909,0,100,0.023551023291962,0,0.023551023291962,0.0254705687578004,0,0.023551023291962,145.072170139927,0.00688837260637582,0,0,0.102580270594221,4.93631485961953
"328",12103,2013,2,0,2,37,129,4087,3886,165,0.950819672,0.040371911,0,95.2380952380952,100,0,0.0489344523011426,0.0489344523011426,0,1.21138703815869,0.0489344523011426,139.639651286359,0.0143123299764183,0.00120585941037784,19.7617016608716,0.1,0
"329",12103,2014,0,2,2,37,129,4233,4118,98,0.972832506,0.023151429,95.2380952380952,0,100,0.0472466986369327,0,0.0472466986369327,0.0485660863019354,0,0.0472466986369327,144.628001931773,0.013819025850594,0,0,0.105412909673245,9.73648639309696
"330",12103,2015,0,1,1,37,129,4072,3872,146,0.950884086,0.035854617,90.9090909090909,0,100,0.0245573536995653,0,0.0245573536995653,0.0258257792928902,0,0.0245573536995653,139.12714950772,0.00718250717288834,0,0,0.102544781276046,4.93717978661277
"331",12103,2016,0,0,0,37,129,4310,4120,92,0.955916473,0.021345708,0,0,100,0,0,0,0,0,0,147.258844395451,0,0,0,0.1,0
"332",12103,2017,0,0,0,37,129,4454,4276,87,0.960035923,0.019533004,0,0,100,0,0,0,0,0,0,152.17886147038,0,0,0,0.1,0
"333",12103,2018,0,0,0,37,129,4463,4198,95,0.940622899,0.02128613,0,0,100,0,0,0,0,0,0,152.486362537563,0,0,0,0.1,0
"334",12104,2010,0,0,0,37,129,5067,4366,409,0.861653839,0.080718374,0,0,100,0,0,0,0,0,0,173.123100824072,0,0,0,0.1,0
"335",12104,2011,0,0,0,37,129,5175,4558,182,0.880772947,0.035169082,0,0,100,0,0,0,0,0,0,176.813113630269,0,0,0,0.1,0
"336",12104,2012,0,4,4,37,129,5273,4412,453,0.836715342,0.08590935,97.5609756097561,0,100,0.0758567066810794,0,0.0758567066810794,0.0906597765236509,0,0.0758567066810794,180.16145858404,0.0221899902032311,0,0,0.111598697831195,18.9037080142669
"337",12104,2013,0,1,1,37,129,5349,4473,430,0.836231071,0.080388858,90.9090909090909,0,100,0.0186947336935185,0,0.0186947336935185,0.0223558605888534,0,0.0186947336935185,182.758134262475,0.00546872034997688,0,0,0.102939764243145,4.92757052187114
"338",12104,2014,0,0,0,37,129,5606,4801,389,0.856403853,0.069389939,0,0,100,0,0,0,0,0,0,191.538998069814,0,0,0,0.1,0
"339",12104,2015,0,0,0,37,129,5723,5173,375,0.903896558,0.065525074,0,0,100,0,0,0,0,0,0,195.536511943194,0,0,0,0.1,0
"340",12104,2016,0,4,4,37,129,6322,5710,381,0.903195191,0.060265739,97.5609756097561,0,100,0.0632701159424875,0,0.0632701159424875,0.0700513125864696,0,0.0632701159424875,216.002416303489,0.0185097421325567,0,0,0.115010930052788,18.6037053977579
"341",12104,2017,0,0,0,37,129,6625,6252,106,0.943698113,0.016,0,0,100,0,0,0,0,0,0,226.354952231986,0,0,0,0.1,0
"342",12104,2018,0,2,2,37,129,6506,6171,107,0.948509069,0.016446357,95.2380952380952,0,100,0.0307403821029495,0,0.0307403821029495,0.0324091328936494,0,0.0307403821029495,222.289104788121,0.00899324632789668,0,0,0.108111412273757,9.61023702712241
"343",12105,2010,0,0,0,37,129,10558,9134,633,0.865125971,0.059954537,0,0,100,0,0,0,0,0,0,360.73291859099,0,0,0,0.1,0
"344",12105,2011,0,15,15,37,129,11261,9929,648,0.881715656,0.057543735,99.3377483443709,0,100,0.133201907451315,0,0.133201907451315,0.151071094056863,0,0.133201907451315,384.752168616513,0.0389760048746063,0,0,0.197882496970592,50.3554258895609
"345",12105,2012,0,3,3,37,129,11024,9964,541,0.903846154,0.049074746,96.7741935483871,0,100,0.0272131058317686,0,0.0272131058317686,0.0301080880360494,0,0.0272131058317686,376.654640514025,0.00796274200075399,0,0,0.119645506401682,13.658371842644
"346",12105,2013,0,3,3,37,129,11632,9868,1054,0.848349381,0.090612105,96.7741935483871,0,100,0.0257906998736256,0,0.0257906998736256,0.0304009890455103,0,0.0257906998736256,397.428045941504,0.00754663735207615,0,0,0.11945623003808,13.6701518999002
"347",12105,2014,0,0,0,37,129,12169,10170,974,0.835730134,0.080039444,0,0,100,0,0,0,0,0,0,415.775609616761,0,0,0,0.1,0
"348",12105,2015,2,8,10,37,129,12229,10224,1331,0.836045466,0.108839643,79.2079207920792,19.8019801980198,100,0.0654177331120033,0.0163544332780008,0.0817721663900042,0.0782464960240999,0.150251671549846,0.0817721663900042,417.825616731315,0.0239277029204674,0.00972210454969076,18.2278676498977,0.153755013030495,31.5264707658745
"349",12105,2016,1,2,3,37,129,11838,9770,1291,0.825308329,0.109055584,64.5161290322581,32.258064516129,100,0.0168946030190656,0.00844730150953278,0.0253419045285983,0.0204706195433005,0.0774533343660445,0.0253419045285983,404.466403701472,0.00741534633759082,0.00471497602888804,9.5497324062236,0.112842006944602,9.39664133368443
"350",12105,2017,1,4,5,37,129,11874,9594,1414,0.80798383,0.119083712,78.4313725490196,19.6078431372549,100,0.0336867636284013,0.00842169090710033,0.0421084545355016,0.0416922900532619,0.0707163566933032,0.0421084545355016,405.696407970205,0.0123214496279305,0.00516416048520686,9.50894292681267,0.125221338333734,17.760306503786
"351",12105,2018,3,1,4,37,129,11309,10007,627,0.884870457,0.055442568,24.390243902439,73.1707317073171,100,0.00884243662183551,0.0265273098655065,0.035369746487342,0.00999290503742343,0.478392600861107,0.035369746487342,386.392174308156,0.0103494980387643,0.00687033103798859,28.0714017713074,0.106576762146515,4.84081553805528
"352",12201,2010,1,0,1,37,129,2797,2797,0,1,0,0,90.9090909090909,100,0,0.0357513138607844,0.0357513138607844,0,1000,0.0357513138607844,95.5644983234514,0.0104531986005811,3.6519061489335e-07,9.99996348107187,0.1,0
"353",12201,2011,0,0,0,37,129,2984,2965,19,0.993632708,0.006367292,0,0,100,0,0,0,0,0,0,101.953687163811,0,0,0,0.1,0
"354",12201,2012,0,0,0,37,129,2874,2798,20,0.973556019,0.006958942,0,0,100,0,0,0,0,0,0,98.1953407871288,0,0,0,0.1,0
"355",12201,2013,0,0,0,37,129,2978,2909,10,0.976830087,0.003357958,0,0,100,0,0,0,0,0,0,101.748686452355,0,0,0,0.1,0
"356",12201,2014,0,1,1,37,129,2952,2900,10,0.982384824,0.003387534,90.9090909090909,0,100,0.0338741912536838,0,0.0338741912536838,0.0344815696010482,0,0.0338741912536838,100.860350036049,0.00990487849579504,0,0,0.101905973548891,4.95280046658873
"357",12201,2015,1,1,2,37,129,2873,2834,0,0.986425339,0,47.6190476190476,47.6190476190476,100,0.0348056106644391,0.0348056106644391,0.0696112213288782,0.0352845700575138,1000,0.0696112213288782,98.1611740018863,0.0203539192393692,3.6519061489335e-07,9.99996348107187,0.101862597715566,4.95386471449777
"358",12201,2016,0,1,1,37,129,2719,2632,0,0.968002942,0,90.9090909090909,0,100,0.0367768747011879,0,0.0367768747011879,0.0379924774894571,0,0.0367768747011879,92.8994890745314,0.010752747245725,0,0,0.101729841377206,4.95712480202738
"359",12201,2017,0,0,0,37,129,2775,2705,0,0.974774775,0,0,0,100,0,0,0,0,0,0,94.812829048115,0,0,0,0.1,0
"360",12201,2018,0,1,1,37,129,2822,2718,0,0.963146704,0,90.9090909090909,0,100,0.0354346054356685,0,0.0354346054356685,0.0367904050623597,0,0.0354346054356685,96.4186679545155,0.0103606900218645,0,0,0.101786361402448,4.95573631958986
"361",12202,2010,0,0,0,37,129,2868,2722,133,0.949093445,0.04637378,0,0,100,0,0,0,0,0,0,97.9903400756735,0,0,0,0.1,0
"362",12202,2011,0,2,2,37,129,2713,2586,114,0.953188352,0.042019904,95.2380952380952,0,100,0.0737164129593454,0,0.0737164129593454,0.0773365299099029,0,0.0737164129593454,92.694488363076,0.0215530042277362,0,0,0.103399219471596,9.83287942400043
"363",12202,2012,0,0,0,37,129,2881,2708,132,0.939951406,0.045817425,0,0,100,0,0,0,0,0,0,98.4345082838268,0,0,0,0.1,0
"364",12202,2013,0,0,0,37,129,2839,2653,131,0.934483973,0.046143008,0,0,100,0,0,0,0,0,0,96.9995033036391,0,0,0,0.1,0
"365",12202,2014,0,0,0,37,129,2936,2640,100,0.899182561,0.034059946,0,0,100,0,0,0,0,0,0,100.313681472168,0,0,0,0.1,0
"366",12202,2015,0,1,1,37,129,3097,2755,132,0.889570552,0.042621892,90.9090909090909,0,100,0.0322882696716283,0,0.0322882696716283,0.0362963231824616,0,0.0322882696716283,105.814533896221,0.00944157485487158,0,0,0.101810678157495,4.95513918852001
"367",12202,2016,0,1,1,37,129,3329,3090,0,0.928206669,0,90.9090909090909,0,100,0.0300381484485296,0,0.0300381484485296,0.0323614122520307,0,0.0300381484485296,113.741228072495,0.00878416384759297,0,0,0.1020308433721,4.94973927400877
"368",12202,2017,0,0,0,37,129,3341,3088,6,0.924274169,0.00179587,0,0,100,0,0,0,0,0,0,114.151229495406,0,0,0,0.1,0
"369",12202,2018,0,0,0,37,129,3372,3167,7,0.939205219,0.002075919,0,0,100,0,0,0,0,0,0,115.210399837926,0,0,0,0.1,0
"370",12203,2010,0,0,0,37,129,1660,1602,6,0.965060241,0.003614458,0,0,100,0,0,0,0,0,0,56.7168635026562,0,0,0,0.1,0
"371",12203,2011,0,0,0,37,129,1770,1652,13,0.933333333,0.007344633,0,0,100,0,0,0,0,0,0,60.4752098793382,0,0,0,0.1,0
"372",12203,2012,0,2,2,37,129,1916,1764,11,0.920668058,0.005741127,95.2380952380952,0,100,0.104378685872345,0,0.104378685872345,0.113372257808514,0,0.104378685872345,65.4635605247526,0.0305047496504545,0,0,0.102318766896037,9.88539041970196
"373",12203,2013,0,0,0,37,129,2001,1868,14,0.933533233,0.006996502,0,0,100,0,0,0,0,0,0,68.3677372703705,0,0,0,0.1,0
"374",12203,2014,0,0,0,37,129,2388,2116,10,0.886097152,0.004187605,0,0,100,0,0,0,0,0,0,81.5902831592428,0,0,0,0.1,0
"375",12203,2015,2,0,2,37,129,2286,2238,10,0.979002625,0.004374453,0,95.2380952380952,100,0,0.0874852368662788,0.0874852368662788,0,19.8019801980198,0.0874852368662788,78.1052710645012,0.0255737237756067,7.37685042084566e-05,19.98525717472,0.1,0
"376",12203,2016,0,0,0,37,129,2335,2307,5,0.988008565,0.002141328,0,0,100,0,0,0,0,0,0,79.7794435413869,0,0,0,0.1,0
"377",12203,2017,0,0,0,37,129,2295,2284,0,0.995206972,0,0,0,100,0,0,0,0,0,0,78.4127721316843,0,0,0,0.1,0
"378",12203,2018,1,0,1,37,129,2271,2256,0,0.99339498,0,0,90.9090909090909,100,0,0.0440315265730263,0.0440315265730263,0,1000,0.0440315265730263,77.5927692858628,0.012871210656948,3.6519061489335e-07,9.99996348107187,0.1,0
"379",12300,2010,0,2,2,37,129,6150,5631,395,0.915609756,0.064227642,95.2380952380952,0,100,0.0325197964260744,0,0.0325197964260744,0.035517039299604,0,0.0325197964260744,210.125729241768,0.00951358336210082,0,0,0.107401625910252,9.64312594572163
"380",12300,2011,0,3,3,37,129,6817,6359,346,0.932815021,0.050755464,96.7741935483871,0,100,0.044006982441214,0,0.044006982441214,0.0471764872387602,0,0.044006982441214,232.914974998559,0.0128747090182447,0,0,0.112537784622689,14.1151372464233
